ax,ay,az,gx,gy,gz
-3.905,6.178,-6.848,-56.03,-105.042,-20.935
-3.622,7.264,-7.522,-61.401,-112.915,-42.48
-3.503,7.671,-8.91,-75.012,-139.771,-66.284
-3.359,7.762,-9.982,-68.298,-153.32,-85.144
-3.426,7.862,-11.145,-52.795,-164.551,-106.873
-3.316,7.68,-12.609,-43.03,-183.044,-125.916
-2.972,6.929,-13.906,-41.138,-207.642,-138.245
-2.211,5.938,-14.992,-45.898,-240.784,-141.235
-0.345,4.68,-15.351,-55.359,-269.592,-144.714
2.488,4.182,-13.848,-58.35,-291.748,-148.438
5.335,3.493,-11.834,-63.599,-305.42,-153.015
8.12,2.163,-9.422,-70.374,-317.139,-154.663
11.709,0.191,-6.479,-77.332,-314.819,-141.907
15.71,-2.22,-1.914,-83.313,-295.471,-125.427
17.313,-3.369,1.809,-91.431,-272.522,-105.835
18.676,-4.733,5.106,-100.769,-241.699,-89.905
19.289,-6.288,7.541,-90.82,-197.571,-82.397
19.078,-6.943,9.503,-75.989,-135.193,-67.383
17.633,-7.278,10.891,-84.106,-104.797,-33.63
16.131,-7.427,11.154,-89.905,-77.942,-9.521
14.494,-7.537,11.216,-82.336,-45.959,3.54
13.107,-6.809,11.092,-73.181,-14.221,10.742
11.829,-6.206,10.963,-61.157,33.081,15.625
10.097,-5.819,10.279,-54.077,62.683,26.062
8.924,-5.335,8.431,-48.462,83.862,35.767
8.087,-4.843,7.029,-41.748,97.778,41.504
7.565,-4.249,6.149,-36.865,107.727,47.668
7.398,-3.67,6.202,-23.01,136.597,58.96
7.173,-1.909,6.202,-18.555,154.663,61.279
7.79,-0.713,6.666,-12.573,180.298,62.927
8.096,0.45,6.264,-13.855,203.003,60.364
8.226,0.531,4.871,-14.038,222.656,54.138
8.853,0.182,3.043,-23.865,246.521,51.941
9.221,-1.866,-0.139,-23.071,259.583,60.913
8.977,-3.125,-2.756,-24.414,268.005,80.383
7.986,-3.747,-5.254,-21.667,271.851,93.994
6.058,-3.919,-7.427,-0.305,267.395,99.365
4.79,-3.302,-8.307,10.681,249.695,109.497
4.163,-1.986,-8.47,14.709,247.437,113.892
2.761,-1.268,-9.388,19.226,242.737,116.76
0.847,-0.55,-10.312,23.499,228.027,117.188
-1.053,0.1,-10.953,27.71,204.529,118.286
-2.531,0.593,-11.279,37.292,169.739,109.131
-3.57,1.297,-11.236,44.189,150.635,102.173
-4.264,1.747,-11.413,46.204,129.028,99.06
-5.225,2.55,-11.661,42.908,101.624,95.764
-6.24,3.747,-11.858,35.217,69.702,83.74
-6.608,4.283,-12.016,25.024,26.123,72.205
-7.068,4.503,-12.408,23.132,-3.296,61.096
-7.642,4.0,-13.14,30.945,-31.128,44.617
-8.336,3.402,-14.116,41.077,-63.782,32.532
-9.116,3.206,-15.265,49.988,-105.896,22.522
-9.049,3.019,-16.064,59.692,-161.316,13.123
-8.451,3.029,-16.877,65.43,-199.28,6.226
-8.039,2.986,-17.432,72.632,-240.051,-6.104
-6.537,2.517,-17.432,87.28,-274.963,-18.066
-4.321,2.455,-17.026,100.83,-300.903,-32.227
-1.981,2.273,-16.791,116.089,-331.238,-43.152
2.728,1.416,-15.269,121.216,-352.478,-39.185
7.661,1.019,-11.58,119.263,-357.483,-11.78
12.087,1.474,-7.139,88.867,-360.535,16.968
15.49,1.077,-2.311,75.684,-330.383,34.912
17.126,1.517,2.55,79.407,-270.081,28.015
18.217,3.182,9.02,59.814,-220.398,49.011
18.074,5.091,12.561,15.076,-183.655,72.998
16.815,5.24,13.652,-18.188,-144.165,84.717
15.102,5.364,13.695,-37.537,-97.229,82.214
12.987,5.024,12.197,-46.936,-38.879,59.021
9.522,3.675,8.809,-46.814,-16.235,49.011
7.446,3.321,6.838,-50.964,-0.854,40.833
5.718,2.78,4.843,-46.021,6.348,26.184
4.627,2.311,3.359,-35.706,8.606,12.085
4.24,2.278,2.483,-28.137,12.878,-4.15
3.996,1.455,1.622,-22.4,19.409,-7.507
3.397,1.239,1.067,-17.944,23.987,-5.127
2.55,1.354,0.541,-18.921,20.691,-4.272
2.067,1.225,0.445,-17.883,20.813,-1.343
1.699,1.273,0.397,-16.479,26.611,-1.526
1.168,1.158,0.196,-14.771,34.302,-2.319
0.67,0.876,-0.096,-14.893,37.964,-1.831
-0.043,0.732,-0.459,-15.076,36.072,1.221
-0.636,0.546,-0.459,-21.851,26.306,-2.014
-0.368,0.201,0.086,-26.062,19.958,-0.366
0.388,-0.608,1.201,-24.048,21.484,-1.221
1.12,-1.196,2.34,-17.822,23.926,-7.019
2.503,-1.771,3.909,-9.033,32.104,-12.573
4.0,-2.23,5.182,-1.77,49.133,-20.874
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
