ax,ay,az,gx,gy,gz
-6.656,1.593,-13.111,105.469,-235.413,-115.173
-3.488,1.775,-12.901,138.672,-250.732,-117.432
-0.33,2.617,-12.02,133.301,-271.729,-73.608
0.919,3.819,-11.422,119.568,-302.185,-28.87
3.259,4.881,-9.958,93.14,-324.097,-24.475
6.283,3.206,-6.905,103.577,-295.898,-32.349
7.197,3.354,-4.56,119.507,-273.987,-31.494
9.001,5.833,-1.287,85.632,-278.564,-11.536
11.527,6.312,1.235,50.11,-278.809,19.531
13.532,6.005,3.632,-2.563,-248.962,54.321
13.532,4.474,4.532,-7.08,-198.242,37.231
11.748,3.039,4.163,21.118,-144.409,-21.79
11.437,2.637,4.115,41.321,-120.972,-61.34
13.073,3.46,5.158,41.626,-123.962,-55.115
16.356,5.149,7.484,9.827,-113.77,-23.315
20.528,6.34,10.527,-17.517,-69.214,0.671
20.921,6.517,11.236,-32.104,-0.61,-5.92
19.6,6.369,10.905,-33.081,73.853,-36.011
17.231,6.331,9.503,-40.405,125.061,-41.26
14.355,6.426,8.01,-66.895,161.133,-27.283
10.771,6.584,5.881,-88.501,167.786,-26.978
10.795,6.163,4.838,-112.0,177.307,-20.752
11.848,5.273,3.651,-122.437,213.44,-23.804
11.915,4.589,1.857,-126.282,257.141,-33.142
11.135,3.819,-0.536,-133.24,296.692,-22.827
8.656,2.742,-4.278,-134.644,305.542,-3.174
6.45,2.795,-6.642,-133.972,298.462,13.062
5.044,3.881,-7.867,-148.987,288.757,23.987
3.374,3.311,-9.652,-155.823,283.997,37.903
1.206,3.474,-11.106,-158.63,281.982,26.306
-1.278,3.196,-12.489,-148.804,285.156,-1.099
-3.374,3.086,-13.422,-141.663,265.625,-24.109
-4.713,3.23,-13.513,-147.522,230.225,-23.132
-5.934,3.67,-13.121,-156.982,179.749,-16.541
-6.627,3.842,-12.537,-150.696,128.723,-31.25
-6.91,4.067,-11.638,-140.503,108.948,-63.354
-7.135,3.78,-11.236,-122.375,92.59,-96.924
-7.302,3.933,-10.432,-113.953,70.007,-119.507
-7.269,4.364,-9.633,-120.605,41.87,-120.85
-7.479,4.484,-9.14,-128.052,3.479,-119.873
-7.881,4.441,-8.494,-125.427,-15.198,-137.817
-8.168,3.819,-8.345,-114.746,-26.184,-166.809
-8.542,3.077,-8.575,-97.717,-40.222,-192.444
-8.13,2.321,-8.948,-86.121,-60.364,-197.388
-7.68,1.546,-9.494,-73.364,-94.543,-182.434
