ax,ay,az,gx,gy,gz
-0.809,-0.416,-1.038,40.588,-51.636,7.263
-0.292,0.349,-0.191,24.353,-45.105,-1.709
0.34,0.924,0.574,-3.357,-31.555,-2.319
0.938,0.88,1.062,-21.973,-18.616,0.427
0.919,0.459,1.024,-28.015,-3.418,1.038
0.646,0.029,0.641,-18.188,5.31,-2.93
0.574,-0.067,0.656,-10.315,12.207,-7.629
0.431,-0.167,0.407,-4.272,14.465,-8.118
0.105,-0.244,0.096,-0.977,11.902,-6.897
-0.081,-0.22,-0.043,0.671,8.972,-6.897
-0.019,-0.024,0.024,1.77,7.629,-7.507
0.057,0.124,0.12,0.427,6.958,-6.714
0.038,0.215,0.153,-2.197,5.737,-7.507
0.124,0.081,0.225,-3.418,6.592,-6.958
0.182,0.077,0.244,-3.967,8.24,-5.188
0.105,0.172,0.172,-4.333,8.972,-5.676
0.043,0.172,0.091,-1.343,7.812,-8.728
0.077,0.34,0.11,-2.686,6.958,-9.216
0.062,0.421,0.096,-3.845,7.019,-8.484
-0.019,0.459,0.081,-4.089,6.836,-10.437
-0.091,0.603,0.134,-3.784,6.775,-13.794
-0.167,0.866,0.258,-5.249,7.324,-16.479
-0.378,1.168,0.392,-12.573,9.155,-20.691
-1.058,1.579,0.612,-20.935,12.146,-28.381
-2.158,1.57,1.048,-35.461,17.944,-43.518
-3.464,1.311,1.402,-63.293,23.499,-61.035
-4.197,-1.459,-0.555,-112.732,38.696,-91.797
-5.106,-12.384,-8.57,-146.423,21.851,-123.474
-8.565,-39.621,-22.859,-105.896,-74.829,-63.049
-2.512,-57.829,-25.366,-11.963,-188.599,118.835
12.81,-56.896,-19.16,121.338,-207.825,334.473
24.266,-40.86,-13.408,285.4,-152.039,486.389
30.84,-18.787,-11.858,492.615,-94.36,512.756
36.147,13.437,-6.943,503.113,-38.574,475.342
32.214,28.878,-3.431,417.603,7.324,423.34
24.816,35.625,-2.976,331.909,55.664,395.813
16.179,44.722,-6.254,267.944,73.364,287.415
8.417,48.976,-7.876,107.666,18.005,99.487
5.134,41.655,-6.46,-25.269,-15.747,19.043
5.197,32.108,-5.685,-95.764,-37.659,-42.358
6.072,23.72,-4.388,-125.305,-47.791,-101.379
7.034,16.509,-3.445,-117.004,-39.368,-139.709
8.034,12.901,-3.082,-60.913,-44.006,-193.42
12.197,15.844,1.426,-55.298,-35.461,-235.474
14.422,19.026,5.178,-108.704,-1.099,-286.316
13.365,16.633,5.316,-175.415,36.194,-339.844
12.571,8.604,2.048,-235.596,48.096,-382.629
12.298,-6.082,-1.775,-265.076,49.622,-382.507
10.81,-27.127,-4.689,-234.192,63.721,-321.411
6.637,-38.425,-7.541,-141.724,86.243,-228.455
1.325,-41.334,-10.044,-43.213,84.29,-142.151
-1.761,-35.338,-10.063,19.775,57.434,-40.771
-2.517,-23.84,-8.111,58.411,26.794,41.26
-3.015,-9.092,-5.503,64.331,9.216,55.847
-2.79,-0.421,-3.335,48.279,-2.075,55.725
-2.297,4.144,-1.775,25.757,-7.812,43.579
-1.44,6.269,-0.397,-0.549,-9.583,27.832
-0.866,6.01,0.139,-23.621,-6.165,9.216
-0.67,4.091,-0.158,-28.015,-7.812,-1.221
-0.574,2.507,-0.115,-25.452,-12.268,-7.629
-0.1,1.225,0.273,-22.339,-15.991,-10.986
0.579,0.12,0.866,-20.813,-17.151,-12.573
